Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
772.971,0.02557833,-0.02347409,-0.02675836,-0.007891026,-0.01910326,-0.02221233,-0.0191353,-0.0235457,-0.01947625,-0.02108994,-0.0158609,-0.02181687,-0.01063152,-0.01979889,-0.02293565,0.001971403,-0.01296921,-0.008783235,-0.002572302,-0.00686989,-0.00194623,0.003937904,0.005357534,-0.005388355,0.005246342,0.004786068,0.003817827
773.408,0.025485,-0.02421967,-0.02603785,-0.01023507,-0.01905853,-0.02156384,-0.0190446,-0.02414328,-0.01889943,-0.02016517,-0.01497322,-0.02022401,-0.01093042,-0.01958008,-0.02368613,0.001005078,-0.01363535,-0.008456752,-0.00359341,-0.006022869,-0.003227921,0.003336313,0.003164961,-0.004751175,0.003889021,0.005376555,0.003486621
773.846,0.02399469,-0.02429323,-0.02646841,-0.01296565,-0.01975354,-0.01998567,-0.02005602,-0.02518237,-0.01867125,-0.0206177,-0.01530312,-0.02009991,-0.01088724,-0.02000584,-0.02368116,-0.002139658,-0.01481881,-0.007485486,-0.004790673,-0.006538187,-0.005227478,0.002266805,0.001591766,-0.005964088,0.001883766,0.004412316,0.00293926
774.284,0.02275549,-0.02419446,-0.02768006,-0.01473156,-0.0195369,-0.0181071,-0.02077991,-0.02540484,-0.01804344,-0.02159082,-0.01602036,-0.01983537,-0.01038044,-0.02010472,-0.02326027,-0.005969088,-0.01556275,-0.006014468,-0.004697754,-0.007438364,-0.005977294,0.001628473,0.001337608,-0.006942583,0.0008722104,0.00375802,0.002789969
774.722,0.02274618,-0.02483609,-0.02895266,-0.01680588,-0.01943394,-0.01720331,-0.02079564,-0.02529269,-0.01872748,-0.02324283,-0.01650362,-0.01975664,-0.01036256,-0.02090087,-0.02357134,-0.009284498,-0.01612428,-0.00499271,-0.004203903,-0.009281064,-0.005568849,0.0005072573,-0.0002086159,-0.007187681,0.0004290544,0.003820135,0.002816523
775.160,0.02348993,-0.02658436,-0.02955778,-0.01862493,-0.02041507,-0.01781698,-0.02005594,-0.02597809,-0.01946482,-0.02483999,-0.01685106,-0.01969843,-0.01205225,-0.02174268,-0.02511683,-0.0109646,-0.01464351,-0.003742281,-0.004287084,-0.01003368,-0.004708498,0.0001577548,-0.00096552,-0.006765075,0.0006086847,0.004630723,0.003205605
775.598,0.02313052,-0.030054,-0.03043172,-0.02074563,-0.02291672,-0.0188837,-0.01982686,-0.02720939,-0.01753571,-0.02655119,-0.01720699,-0.01917755,-0.01532064,-0.02245346,-0.02813664,-0.01018036,-0.01112135,-0.001970933,-0.003946277,-0.009036027,-0.003461567,0.002006491,-0.0001984816,-0.005859551,0.001923495,0.006272659,0.004638128
776.036,0.02124279,-0.03227966,-0.03078124,-0.02281795,-0.02526913,-0.0197955,-0.01966469,-0.02850149,-0.01677193,-0.02806209,-0.01699008,-0.01921879,-0.0186347,-0.02254049,-0.03068071,-0.008572262,-0.009825907,-0.0004698139,-0.00260684,-0.008220863,-0.00177335,0.00386014,0.0002026672,-0.005326514,0.003444319,0.007699809,0.006681186
776.474,0.02031729,-0.03311714,-0.02994381,-0.0240555,-0.02502305,-0.02116278,-0.01804688,-0.02963993,-0.01650556,-0.02818869,-0.0160715,-0.0187558,-0.01984522,-0.02201267,-0.03125108,-0.007592373,-0.008995817,-0.000799567,-0.002067547,-0.008069713,-0.001349721,0.003779686,0.0008820292,-0.005532462,0.004597431,0.00677509,0.007097647
776.912,0.01869534,-0.03377498,-0.02821476,-0.02440106,-0.02469823,-0.02145552,-0.01729318,-0.03005021,-0.01649319,-0.02785614,-0.01522634,-0.01832159,-0.01780916,-0.02260415,-0.03034466,-0.006584819,-0.006976252,-0.002317481,-0.002336129,-0.007656197,-0.001725248,0.004065791,0.001244849,-0.007212457,0.005429628,0.004898362,0.006781657
777.350,0.01686439,-0.03219865,-0.02514608,-0.02345698,-0.02502003,-0.01979177,-0.01783059,-0.02939403,-0.01896692,-0.02717593,-0.01484162,-0.01863437,-0.01354913,-0.02421205,-0.02909383,-0.005742788,-0.007185574,-0.003713454,-0.002943095,-0.00797409,-0.001394394,0.00573172,-0.000901117,-0.008264399,0.004948918,0.003628341,0.006262336
777.788,0.01590587,-0.03048498,-0.02228248,-0.02273324,-0.02423492,-0.01893158,-0.01819551,-0.02816742,-0.02047036,-0.02563993,-0.01470408,-0.01852812,-0.01055683,-0.02578806,-0.02817222,-0.007715667,-0.007647356,-0.0055237,-0.004478636,-0.009148031,-0.001801671,0.00671117,-0.003715713,-0.009093712,0.002909798,0.002445735,0.005719388
778.226,0.01459998,-0.03078421,-0.0200858,-0.02426546,-0.02293494,-0.02034173,-0.01795684,-0.02859855,-0.0205535,-0.02363645,-0.01558103,-0.018066,-0.01187562,-0.02696053,-0.02935284,-0.01043819,-0.006733418,-0.006956305,-0.006335905,-0.009633797,-0.003285802,0.008313285,-0.00413546,-0.00929827,0.001751316,0.001636882,0.005740086
778.664,0.01247303,-0.03194088,-0.01945249,-0.02636819,-0.02271623,-0.02131367,-0.01774488,-0.02999085,-0.0205749,-0.0218672,-0.01742528,-0.01839085,-0.01537295,-0.02823393,-0.03185848,-0.01279675,-0.006644904,-0.008169006,-0.009120098,-0.01089322,-0.006296115,0.009395959,-0.004948471,-0.008929024,0.001231511,-0.000769837,0.004500792
779.102,0.01056105,-0.03276887,-0.01992038,-0.02737841,-0.02240758,-0.02170657,-0.01713051,-0.03142357,-0.02116346,-0.02111163,-0.01903621,-0.01964045,-0.01866679,-0.02914215,-0.0342028,-0.01503457,-0.008221302,-0.009532708,-0.01215712,-0.01271302,-0.01040327,0.008262073,-0.006038988,-0.009401612,-6.922726E-5,-0.00480084,0.001980185
779.540,0.01002774,-0.03261138,-0.01934281,-0.02775972,-0.02171312,-0.02310356,-0.01590397,-0.03243583,-0.02164272,-0.02098134,-0.01955646,-0.02129639,-0.02106262,-0.02892237,-0.03565046,-0.01422319,-0.01025276,-0.008594156,-0.01188384,-0.01155176,-0.01124981,0.008966288,-0.005248245,-0.008122346,0.0004080767,-0.006033156,0.002408572
779.977,0.01010903,-0.03141122,-0.01877139,-0.02706583,-0.02213053,-0.02409342,-0.0154812,-0.03240771,-0.02173878,-0.02140007,-0.01940582,-0.02288206,-0.02143684,-0.02924335,-0.03563039,-0.01042643,-0.01174206,-0.006097456,-0.01014916,-0.007609517,-0.009640126,0.01024903,-0.003759417,-0.006176018,0.002626549,-0.00476072,0.004824481
780.415,0.01029821,-0.0297448,-0.01790446,-0.02512602,-0.02237397,-0.02292452,-0.01593193,-0.03091652,-0.0221841,-0.02195615,-0.01831349,-0.02317781,-0.02016609,-0.02906035,-0.03338388,-0.007041243,-0.01301709,-0.004352699,-0.009036349,-0.004775685,-0.00805435,0.01005952,-0.001421554,-0.004952455,0.005253666,-0.002712933,0.006943588
780.853,0.01048716,-0.02846645,-0.01735118,-0.02311893,-0.02137883,-0.02076191,-0.01628386,-0.02877159,-0.02308954,-0.0224292,-0.01665359,-0.02177928,-0.01895941,-0.02756246,-0.03067586,-0.006316157,-0.01387089,-0.003991906,-0.009536095,-0.00506319,-0.007779173,0.008928051,0.0002181542,-0.00471957,0.005920595,-0.001149105,0.007664081
781.291,0.01106002,-0.02793955,-0.01794311,-0.02088305,-0.02056017,-0.01903317,-0.01731713,-0.02679467,-0.02331782,-0.02229427,-0.01493303,-0.02071874,-0.01883707,-0.02670169,-0.02920045,-0.006421323,-0.0146068,-0.003753572,-0.009932923,-0.005730466,-0.007571266,0.008524966,0.001853077,-0.004033725,0.005587451,0.0004167494,0.007725437
781.729,0.01205373,-0.02719381,-0.01939547,-0.01885342,-0.02060203,-0.01940494,-0.01849477,-0.02542164,-0.02211268,-0.02150414,-0.01396949,-0.02122031,-0.01967717,-0.02686461,-0.02858391,-0.007962365,-0.01475679,-0.005026141,-0.01096862,-0.006790469,-0.00792641,0.007532737,0.001490646,-0.00489282,0.004851818,0.0006795115,0.006864267
782.167,0.01289874,-0.02648663,-0.02096271,-0.01804649,-0.02141438,-0.02153664,-0.01889991,-0.02490861,-0.01963084,-0.02094888,-0.01521348,-0.02238827,-0.02027864,-0.02739774,-0.02939824,-0.01126163,-0.01290291,-0.008724678,-0.01379306,-0.01077991,-0.01054395,0.004414219,-0.001836708,-0.007961151,0.002291874,-0.001045238,0.004766858
782.605,0.01490306,-0.02604626,-0.02142618,-0.01661276,-0.02232692,-0.02259785,-0.01777461,-0.02439944,-0.01753027,-0.02011586,-0.01784918,-0.02313962,-0.02094259,-0.02724506,-0.0302727,-0.01354354,-0.01068941,-0.01201242,-0.01473596,-0.01628561,-0.01227539,0.002248749,-0.00407068,-0.009941492,4.475642E-5,-0.002622053,0.003143579
783.043,0.01734712,-0.02549207,-0.02112475,-0.01508483,-0.023023,-0.02278378,-0.01624506,-0.02372638,-0.01582475,-0.01927046,-0.02042399,-0.02360312,-0.0224751,-0.02603884,-0.03082452,-0.01509759,-0.01000121,-0.01311699,-0.01439654,-0.01892743,-0.01213575,0.002188507,-0.005478348,-0.01062654,-0.001023308,-0.003973566,0.001751783
783.481,0.01887633,-0.02490697,-0.02064928,-0.01437496,-0.02398543,-0.02319887,-0.01561972,-0.0227316,-0.01644462,-0.01836566,-0.02134751,-0.02404718,-0.0228881,-0.02438889,-0.03097006,-0.01546407,-0.01126125,-0.01185057,-0.01414495,-0.01783618,-0.01086081,0.003365372,-0.005413389,-0.01009643,-0.001413098,-0.004212266,0.001018805
783.919,0.02002177,-0.02491627,-0.02000239,-0.01487666,-0.02404243,-0.02434998,-0.01512561,-0.022474,-0.01842246,-0.01740375,-0.02211331,-0.02388735,-0.02220705,-0.02343878,-0.03205483,-0.01459418,-0.01376039,-0.009864177,-0.01403025,-0.01553222,-0.01038456,0.004524859,-0.002446612,-0.009129915,-0.001224017,-0.004005033,0.0008587163
784.357,0.02084308,-0.02533869,-0.01930552,-0.01645739,-0.02341816,-0.02516625,-0.01448146,-0.02342937,-0.01876259,-0.01613891,-0.02317647,-0.02261075,-0.02127224,-0.02319813,-0.03354243,-0.01410878,-0.01579975,-0.008513909,-0.01441434,-0.01388366,-0.01020687,0.005021021,-0.0001123751,-0.008524815,-0.0005487838,-0.004762204,-0.0003778315
784.795,0.02181598,-0.02621453,-0.01847736,-0.01693559,-0.02222616,-0.02483546,-0.01312664,-0.0239795,-0.02067844,-0.01436881,-0.02354389,-0.02070104,-0.0199629,-0.02218801,-0.03300153,-0.01372213,-0.01709233,-0.007811381,-0.01413227,-0.01259945,-0.007985002,0.005722266,-0.0004128005,-0.007793302,-8.62184E-6,-0.005564477,-0.002071102
785.233,0.02260382,-0.02663562,-0.01828839,-0.01602541,-0.02020486,-0.02374063,-0.01107119,-0.02340404,-0.02253302,-0.01252037,-0.02220742,-0.01826275,-0.01760078,-0.02059619,-0.03143595,-0.01178841,-0.01692663,-0.006838919,-0.01227081,-0.01151752,-0.004291781,0.006960357,0.0007986773,-0.006678293,0.001174368,-0.004667487,-0.002718889
785.671,0.02181838,-0.02549281,-0.01926764,-0.01476655,-0.01941639,-0.02263412,-0.01070427,-0.02333334,-0.02137118,-0.01155693,-0.01968366,-0.01729563,-0.01584365,-0.02028448,-0.02947715,-0.01042732,-0.01615525,-0.007016456,-0.01103084,-0.01195052,-0.003125785,0.007466677,0.0016544,-0.006132573,0.001298047,-0.004426199,-0.004329967
786.108,0.02014504,-0.02506369,-0.02102338,-0.01444379,-0.01974367,-0.02223565,-0.01255578,-0.02395718,-0.02067736,-0.0126815,-0.01864185,-0.01835511,-0.01514641,-0.02136866,-0.02813094,-0.01051023,-0.0153858,-0.007496719,-0.01026819,-0.013183,-0.003909504,0.007415005,-2.829648E-5,-0.006864849,0.0005756035,-0.005894651,-0.006374534
786.546,0.01967492,-0.02498383,-0.02213037,-0.01430102,-0.01972224,-0.02174227,-0.01499655,-0.02419836,-0.02140911,-0.0149098,-0.0192042,-0.01925139,-0.01451186,-0.02234457,-0.02771322,-0.01132094,-0.01477112,-0.007720052,-0.009761133,-0.01451188,-0.004411662,0.007070391,-0.0021396,-0.008152253,0.0006159576,-0.00816309,-0.008507685
786.984,0.01840872,-0.02427422,-0.02294886,-0.01411642,-0.0203035,-0.02086198,-0.01792719,-0.02418092,-0.02232751,-0.01795101,-0.01999343,-0.02036052,-0.01376263,-0.02320962,-0.02662506,-0.01097174,-0.01507713,-0.006941303,-0.008091999,-0.01476275,-0.003995542,0.007424461,-0.002188721,-0.008302442,0.002594263,-0.008819786,-0.008549054
787.422,0.01588048,-0.02407872,-0.02419196,-0.01438996,-0.02198099,-0.01990101,-0.02034642,-0.02396966,-0.02458124,-0.02083898,-0.02109412,-0.02271133,-0.01321308,-0.0249657,-0.02596429,-0.01059215,-0.01740458,-0.005684721,-0.007224213,-0.01343341,-0.004564936,0.007692941,-0.002994157,-0.008711294,0.004479816,-0.008465533,-0.006771205
787.860,0.01449419,-0.0256639,-0.02521622,-0.01433953,-0.02361943,-0.01868262,-0.02134152,-0.02404466,-0.02712908,-0.02249645,-0.02214033,-0.02475499,-0.01348655,-0.02756853,-0.02598294,-0.01030934,-0.02073631,-0.005509843,-0.008278205,-0.01183384,-0.005329781,0.006520543,-0.005112708,-0.009728422,0.004190738,-0.008426306,-0.005130945
788.298,0.0137793,-0.02826991,-0.02646218,-0.01382304,-0.02472437,-0.01716993,-0.02238305,-0.02434399,-0.02855864,-0.02379372,-0.02246244,-0.02558237,-0.01343177,-0.03037977,-0.026203,-0.00858782,-0.02335118,-0.005758182,-0.008673418,-0.01038179,-0.005041777,0.005446264,-0.004693641,-0.009358416,0.003787243,-0.007083514,-0.002821802
788.736,0.01338158,-0.03093382,-0.02721681,-0.01382342,-0.02549551,-0.01685537,-0.02254485,-0.02405064,-0.02903065,-0.02388614,-0.02205721,-0.02581436,-0.01300262,-0.03221717,-0.02730262,-0.006688986,-0.02505035,-0.005671547,-0.008464656,-0.00962189,-0.005452982,0.004719444,-0.00272223,-0.008256567,0.003924592,-0.004878505,0.0001410556
789.174,0.01306783,-0.03260949,-0.02785165,-0.01520503,-0.02674933,-0.01757066,-0.02185151,-0.0233678,-0.02760528,-0.02254042,-0.021194,-0.02653488,-0.01317124,-0.03368483,-0.0288662,-0.004392678,-0.02524464,-0.0050186,-0.00787496,-0.008923801,-0.006072332,0.003891978,-0.001405174,-0.007292705,0.003827703,-0.001852016,0.003996516
789.612,0.0129609,-0.03292218,-0.02871489,-0.01792716,-0.02817787,-0.0180014,-0.02165946,-0.02216746,-0.02689985,-0.02117257,-0.02031709,-0.02705079,-0.01377555,-0.03496316,-0.02947937,-0.001936693,-0.02361899,-0.003351409,-0.006803303,-0.007468124,-0.00613208,0.003498995,-0.0003410728,-0.006334748,0.004118571,0.001644889,0.00836199
790.050,0.01274982,-0.03269235,-0.0293287,-0.02155392,-0.02849066,-0.01829587,-0.02176582,-0.02095276,-0.02702114,-0.02052906,-0.02063664,-0.02693285,-0.01463805,-0.03511041,-0.02827333,-0.001319872,-0.02170954,-0.001971612,-0.006681367,-0.00722239,-0.006842919,0.002897492,-0.0007876551,-0.006622756,0.003863422,0.003223274,0.01068344
790.488,0.01165479,-0.03372581,-0.03012613,-0.0255046,-0.02794408,-0.01955839,-0.02164771,-0.02191008,-0.02503955,-0.02089934,-0.02238561,-0.02703242,-0.01611051,-0.03485837,-0.02719679,-0.003490983,-0.01983852,-0.003049453,-0.007851508,-0.009578432,-0.008726261,0.001168671,-0.002871079,-0.009134088,0.002530375,0.002118229,0.009428767
790.926,0.01068575,-0.03536392,-0.0308758,-0.02894527,-0.02769766,-0.02135375,-0.02111372,-0.02407159,-0.02222156,-0.02192214,-0.02395113,-0.02830496,-0.01758732,-0.03530202,-0.02756936,-0.005334834,-0.01804301,-0.004127164,-0.007747346,-0.01084832,-0.009710247,0.0005938533,-0.003067394,-0.01137365,0.002743786,0.001503446,0.008126185
791.364,0.01032114,-0.03572523,-0.03033575,-0.0304553,-0.02724768,-0.02276299,-0.0209882,-0.02499294,-0.01986957,-0.02294292,-0.02454229,-0.03007358,-0.0188622,-0.03580643,-0.02833979,-0.005059082,-0.01638809,-0.002618907,-0.005629752,-0.009484094,-0.00764958,0.003203984,-0.001127902,-0.01154718,0.00475352,0.003644046,0.009602638
791.802,0.0103159,-0.03526592,-0.02896867,-0.03001101,-0.0257835,-0.0245479,-0.02154271,-0.02565836,-0.01766431,-0.02377485,-0.02522163,-0.03141487,-0.0206676,-0.03514131,-0.02953938,-0.006083263,-0.01339914,-0.001826323,-0.004751907,-0.00865685,-0.005212515,0.005476446,-0.0005682587,-0.01199078,0.004310645,0.005642395,0.0103125
792.239,0.01017726,-0.03447721,-0.02768933,-0.02888145,-0.02360543,-0.02575579,-0.02251659,-0.02572301,-0.01591489,-0.02443891,-0.02632839,-0.03168664,-0.02179515,-0.03244642,-0.03027431,-0.007765084,-0.01011627,-0.003137835,-0.005307564,-0.009511482,-0.005238817,0.005556711,-0.001701466,-0.01323045,0.001664217,0.005821614,0.009217661
792.677,0.009399936,-0.03298105,-0.02764545,-0.02757819,-0.02144018,-0.02529099,-0.02272261,-0.02643624,-0.0159907,-0.02428228,-0.02733471,-0.03208314,-0.02200827,-0.02914723,-0.03053103,-0.008526555,-0.009642514,-0.003979113,-0.006099135,-0.01015807,-0.004705009,0.005690421,-0.001587499,-0.0140265,0.0005986082,0.006123088,0.008320256
793.115,0.008887419,-0.03211254,-0.0281876,-0.02681815,-0.01999248,-0.0252383,-0.02219073,-0.02885329,-0.01721737,-0.02400198,-0.02866757,-0.033368,-0.02241873,-0.02769026,-0.03219245,-0.008285618,-0.01150078,-0.004567726,-0.007481107,-0.01086746,-0.002928398,0.00602005,-0.0003707722,-0.0151973,0.0006680494,0.005823334,0.007397716
793.553,0.008239728,-0.03000086,-0.02834424,-0.02486922,-0.0194915,-0.02501383,-0.02211232,-0.02946209,-0.01733138,-0.0240908,-0.02899392,-0.03485898,-0.02121509,-0.0267239,-0.03367872,-0.007522686,-0.01269178,-0.00530342,-0.009570388,-0.01144826,-0.003511344,0.005508955,-0.001126498,-0.01696204,-0.0008318144,0.004555038,0.005935199
793.991,0.007489066,-0.02770064,-0.02865006,-0.02273707,-0.02012108,-0.02515838,-0.02217078,-0.02887754,-0.01686467,-0.02460948,-0.02845107,-0.03567666,-0.01932672,-0.02687712,-0.03484545,-0.008378011,-0.01314433,-0.005057824,-0.01068423,-0.0122591,-0.004929759,0.005361756,-0.003762634,-0.01789904,-0.002720987,0.003617234,0.004436131
794.429,0.007234188,-0.02667204,-0.02919962,-0.02209475,-0.02097507,-0.02594032,-0.02227819,-0.02815691,-0.01638175,-0.02571929,-0.0275585,-0.03583644,-0.01797193,-0.02818816,-0.03526546,-0.009841992,-0.01314219,-0.003477215,-0.008626368,-0.0105208,-0.005776977,0.006186403,-0.005660194,-0.01606534,-0.002860645,0.002933445,0.003728886
794.867,0.00776281,-0.02623859,-0.03017044,-0.02210264,-0.02195269,-0.02645312,-0.022229,-0.02667366,-0.01584668,-0.02601106,-0.02573699,-0.03527658,-0.01736979,-0.02841349,-0.03506014,-0.00997521,-0.01272407,-0.001562669,-0.005635221,-0.007921866,-0.005951268,0.007026317,-0.006170939,-0.01213388,-0.002448173,0.002464193,0.003802098
795.305,0.008088232,-0.02614967,-0.03145624,-0.02207356,-0.0234152,-0.02605357,-0.02237081,-0.02435935,-0.01607044,-0.02516376,-0.02330804,-0.03423319,-0.01727185,-0.02775989,-0.03504589,-0.01028169,-0.01317787,-0.002270199,-0.00457802,-0.008769797,-0.007200409,0.005876738,-0.006240972,-0.009357436,-0.003228654,0.001396086,0.003080378
795.743,0.007090575,-0.0268388,-0.032088,-0.02166183,-0.0246546,-0.02469208,-0.0228591,-0.02306387,-0.0175405,-0.02366462,-0.02098559,-0.03349545,-0.01731119,-0.02723081,-0.03493565,-0.01095276,-0.01465319,-0.005461988,-0.005028143,-0.01149102,-0.009850839,0.002839774,-0.006539917,-0.008684206,-0.004433846,-0.0007016969,0.001340075
796.181,0.006055871,-0.02799854,-0.03191743,-0.02152993,-0.02544592,-0.02289315,-0.02337868,-0.02308361,-0.01890758,-0.02243865,-0.01937241,-0.03296423,-0.01674547,-0.02727662,-0.0348803,-0.01079294,-0.01366146,-0.008455526,-0.00539777,-0.01254328,-0.01104291,0.0004073859,-0.005573334,-0.008763772,-0.004113472,-0.002693964,0.0003099858
796.619,0.006531649,-0.02886121,-0.03202365,-0.02158983,-0.0257864,-0.02109152,-0.02436954,-0.02372134,-0.02013697,-0.02191308,-0.01826902,-0.03232241,-0.01508261,-0.02772295,-0.0347423,-0.009909903,-0.0114174,-0.00933537,-0.004982405,-0.01239374,-0.01070286,-0.0007787154,-0.003076476,-0.008379961,-0.00239462,-0.003415964,0.001234731
797.057,0.008962444,-0.02962166,-0.03220048,-0.02079613,-0.02595366,-0.01969784,-0.02556112,-0.02503745,-0.02105111,-0.0211489,-0.01707395,-0.03211864,-0.01266743,-0.02754619,-0.0339083,-0.009720378,-0.009995881,-0.009245603,-0.004428465,-0.01316646,-0.01072134,-0.001592479,-0.001410217,-0.007407974,-0.0009199762,-0.004052484,0.00214175
797.495,0.01151744,-0.02967342,-0.03220547,-0.01970575,-0.02670281,-0.0181512,-0.02650524,-0.02583047,-0.02122486,-0.02064584,-0.01534554,-0.03304283,-0.01008584,-0.02678826,-0.03207654,-0.01089185,-0.008883396,-0.009705448,-0.004578201,-0.01380825,-0.01099293,-0.001724679,-0.0007274322,-0.006896299,9.069213E-5,-0.004997716,0.001967291
797.933,0.01336273,-0.02881235,-0.03182139,-0.0189539,-0.02717773,-0.01559815,-0.02678383,-0.02502416,-0.02138647,-0.0199091,-0.01354598,-0.03368669,-0.008186943,-0.02617685,-0.03014124,-0.01345188,-0.007967848,-0.01149228,-0.006920056,-0.01574534,-0.0119552,-0.002561583,-0.001051095,-0.007872624,-0.0002849711,-0.006244762,0.001019577
798.371,0.01507183,-0.02786943,-0.03114237,-0.01763924,-0.02736464,-0.01270197,-0.02684685,-0.02404532,-0.02092954,-0.01881531,-0.01260519,-0.03414764,-0.007124095,-0.02660358,-0.02876688,-0.01464328,-0.007634578,-0.01232254,-0.009046022,-0.01790588,-0.01214871,-0.002754615,-0.0005631849,-0.008156811,-0.0002608497,-0.005876691,0.001600397
798.808,0.01561572,-0.0271917,-0.03039901,-0.01589164,-0.02684472,-0.01096537,-0.02725353,-0.02415466,-0.02056902,-0.018659,-0.0124415,-0.03439845,-0.007318297,-0.02877766,-0.02721874,-0.01547425,-0.007352192,-0.01251415,-0.00949467,-0.01896475,-0.01162537,-0.002152069,8.160141E-6,-0.008447297,0.0003620956,-0.004870295,0.002928707
799.246,0.01589232,-0.0260962,-0.02952412,-0.01511664,-0.02550078,-0.01085979,-0.02812775,-0.02472135,-0.02069411,-0.01925064,-0.01283132,-0.03331875,-0.008116096,-0.03103957,-0.02574247,-0.01740208,-0.006408685,-0.01321681,-0.009638756,-0.01932907,-0.01130474,-0.0003782918,-0.0004364017,-0.009212453,0.0003840851,-0.004174392,0.003754703
